,Offshore mean,Offshore std,Crossing mean,Crossing std,Inshore mean,Inshore std
764,0.0014209456880222842,0.007179725671425172,0.0009516631701534171,0.004397620855083409,0.0016461087242339836,0.007073481718107232
765,0.0013916169986072423,0.0070690979660054075,0.0009329345020920503,0.004337576440176007,0.0016154890306406683,0.006966098888668953
766,0.0013623860153203341,0.007013694773059787,0.0009137859818688982,0.004312610543403754,0.0015896149860724232,0.006914491902556453
767,0.0013535011169916434,0.0070168779618182565,0.0009091414602510461,0.004323951811018036,0.0015842066977715878,0.0069202448957436736
768,0.001342452655988858,0.0070011246383760144,0.0009030414811715482,0.0043229522437847,0.0015756486002785517,0.006907350721936498
769,0.001340336167130919,0.006980125197673219,0.0009032898758716876,0.004317024618881908,0.001573349512534819,0.006888132393696521
770,0.0013169400598885795,0.006883875563642211,0.0008880689539748954,0.0042617377295327925,0.0015487149498607244,0.006795270398321866
771,0.001316652204735376,0.006907081665537569,0.0008882187238493724,0.004279655599717025,0.0015508420320334262,0.0068193417884107625
772,0.0013293734164345403,0.00693816447088284,0.000897832338912134,0.004301785698567964,0.0015634719818941503,0.006850180470709016
773,0.0013209029693593316,0.006887564379547581,0.0008923381129707114,0.004270607467166151,0.0015533490988857942,0.006801375852304894
774,0.0013208007896935935,0.006891257693861708,0.0008921340251046023,0.004271572314185958,0.0015536316573816157,0.00680484626546992
775,0.0013282567534818942,0.006917455577983182,0.0008971880404463041,0.004285994186239546,0.0015613733509749303,0.006829730975012924
776,0.0013317973635097492,0.006920222093149561,0.0008997228786610878,0.004286789398563087,0.0015643224458217271,0.006831728570494229
777,0.0013306985668523675,0.006915118035637477,0.0008989945871687589,0.0042838231788958035,0.00156314847632312,0.006826628845086106
778,0.0013342541852367688,0.006931346338881383,0.0009014021938633192,0.004294063567402655,0.0015671728871866294,0.006842583268522593
779,0.0013390903593314763,0.006944229267501023,0.0009047542719665271,0.004302268356329681,0.0015718069289693594,0.006855009507522112
780,0.0013371455487465181,0.006937958311571485,0.0009032398744769873,0.004298980483898493,0.0015694156183844012,0.006848196784832597
781,0.001339245816155989,0.006953039368785517,0.0009043410460251048,0.00430825199847216,0.0015716576128133703,0.006861924415571074
782,0.0013438504150417828,0.006969813241140862,0.0009072925774058577,0.004318442239899507,0.0015759370640668524,0.006877015856549763
783,0.0013416721796657381,0.006966246107330287,0.0009054157196652718,0.00431678697489679,0.0015736119818941506,0.006874152161842718
784,0.001341518455431755,0.0069759083620618495,0.0009048256108786612,0.0043231362416750315,0.0015737294331476326,0.006883618817865993
785,0.0013432548899721447,0.00699046214402126,0.0009055357754532775,0.004332399515461008,0.0015755881267409473,0.006897578061508633
786,0.0013444928523676882,0.0069989962080191604,0.0009058201101813111,0.004336519662803914,0.0015763771086350973,0.006905005396090055
787,0.0013447294373259053,0.007002830082866184,0.0009053057866108788,0.004336455042051987,0.0015758889317548748,0.006907277616127534
788,0.001344738909470752,0.0070069677063035315,0.000904573019525802,0.004336318539272631,0.0015752396852367688,0.0069097078652491
789,0.001344653487465181,0.007013610124615446,0.000903777220362622,0.004338035254245126,0.0015747811727019499,0.006914344759042204
790,0.0013467558997214486,0.0070262959729956035,0.0009047565690376569,0.004344676985932378,0.0015767366364902507,0.006924608277977622
791,0.0013461133579387187,0.007024231795533329,0.0009040870111576011,0.00434379719258081,0.0015757725334261839,0.006922410891498358
792,0.0013427485348189415,0.007020258149970554,0.0009014851199442119,0.004341964490219072,0.0015726558384401117,0.006918698762480805
793,0.0013440445654596103,0.007031397132171611,0.000902205878661088,0.0043508281744805205,0.0015742815793871865,0.00693092393301131
794,0.0013437140724233984,0.007034140455351688,0.0009017528744769874,0.004353575065776297,0.001573864404178273,0.006933892830778322
795,0.0013423850682451255,0.007034705033183665,0.0009005355146443515,0.004354753138309491,0.001572421671309192,0.006934475454065201
796,0.0013416598899721446,0.007038953039970476,0.0008996744560669456,0.004357132170785269,0.0015716045947075207,0.006937847710189593
797,0.0013408712604456826,0.007041882331299444,0.0008987924463040448,0.00435845065311631,0.0015706407493036212,0.006939977767701011
798,0.0013393861908077994,0.007041464796311765,0.0008974635718270571,0.00435804593600556,0.0015689459359331476,0.0069393071174622305
799,0.0013378140891364902,0.0070409979520530425,0.0008960967740585773,0.004357705471401654,0.0015672453635097493,0.006938717874729864
800,0.0013366371406685238,0.007041105221534248,0.0008950444323570432,0.004357727369949431,0.0015659587144846796,0.006938657137383851
801,0.0013356642186629526,0.007042888428708882,0.0008941078814504881,0.004358343579913808,0.0015648810389972145,0.006939251013076901
802,0.001334822864902507,0.007044545913000023,0.0008932736666666666,0.0043590277075468385,0.0015639085835654595,0.006939826782217286
803,0.0013295518245125348,0.007033267112592339,0.0008896828368200838,0.004353619689662576,0.0015589368927576605,0.00692872803777161
804,0.0013278111601671308,0.007040735149604111,0.000888450931659693,0.004360059378163857,0.0015581230181058495,0.006936593925676581
805,0.0013306798899721448,0.007053777110940054,0.0008904996722454674,0.004369753554159171,0.001561184075208914,0.006949574752171198
806,0.0013216239930362117,0.007023960886659974,0.000884292370990237,0.004353398582912608,0.0015518019108635096,0.00692194311991027
807,0.0013158537743732592,0.0070223948272443455,0.0008799912273361227,0.004353935764517503,0.0015467673356545962,0.006921087909950509
808,0.0013222055626740947,0.007061082039329228,0.0008839236304044629,0.0043784785968047895,0.0015537047103064065,0.006957999221728235
809,0.0013246400947075209,0.007068232018782105,0.0008850288437935843,0.00438261073621268,0.0015551335181058497,0.006964378317511575
810,0.0013150354512534818,0.007039041734980629,0.0008772735913528591,0.004362958428177061,0.001544542246518106,0.006936127797746326
811,0.0013155834038997213,0.007062216314659636,0.0008760544881450489,0.004374008921277089,0.0015453488621169915,0.006957737392225646
812,0.0013205640626740946,0.007090682623262801,0.0008778837057182706,0.004387814967046716,0.0015497689554317547,0.006983908265976612
813,0.0013299454206128136,0.00712905678786073,0.0008829071868898187,0.00440681861269227,0.0015582167019498607,0.007018444083373498
814,0.0013298262576601672,0.007115247136671281,0.0008819255453277546,0.004396234005775277,0.001555996905292479,0.007004996952895829
815,0.0013172735041782728,0.007088185802640195,0.0008720676610878662,0.004378367226628063,0.0015434913217270195,0.006980088573643949
816,0.0013303925682451251,0.007156804850215666,0.0008800436861924686,0.004418589571456163,0.0015577101824512535,0.007045252644098022
817,0.0013347929289693593,0.007166686588048324,0.0008826447043235705,0.004422514349532428,0.001561121942896936,0.007052856107886757
818,0.001319297807799443,0.007116330710625997,0.0008716700836820082,0.004389825757084919,0.0015452210752089138,0.007002886916820864
819,0.0013138440264623954,0.007120833963319405,0.0008675645258019525,0.00439214322151247,0.0015410427841225627,0.00700548662720193
820,0.0013204610403899722,0.00715683959698193,0.0008721621659693166,0.00441589309190559,0.0015485041086350977,0.007038914891672077
821,0.0013140210668523677,0.007128859317001075,0.0008683183040446304,0.004402956776164446,0.0015418468008356542,0.007013765222383162
822,0.0013049695264623954,0.007104297372597011,0.0008624505160390515,0.004391684397400849,0.0015334867924791087,0.006992107983979265
823,0.0013023913844011142,0.007102971488499191,0.0008605678549511855,0.004392306257955409,0.0015317487437325906,0.006992484860868152
824,0.0012983390000000001,0.007094205863874632,0.0008578060920502093,0.00438855030410086,0.0015282255835654594,0.00698420341805994
825,0.001294270853760446,0.00708525928454912,0.0008550679986052998,0.004384780177792066,0.00152474280362117,0.006975901676843244
826,0.0012933447910863508,0.00708505328894329,0.0008546363668061368,0.004386699600926601,0.0015240654150417824,0.006974840903746462
827,0.0012925840807799442,0.007084488199956526,0.0008542899623430963,0.004388107412510116,0.001523507422005571,0.006973912040028431
828,0.0012916296448467967,0.007083380392397168,0.0008537532761506276,0.004389012606987998,0.001522758786908078,0.006972735796604054
829,0.0012930297242339831,0.0070881425439477475,0.0008546013626220362,0.004392444947858614,0.0015243016740947074,0.006977169181235067
830,0.0012944539512534821,0.0070885459782904815,0.0008554031464435146,0.0043927563174287285,0.001525618123955432,0.006977513654353597
831,0.0012917120139275765,0.0070738538115642,0.0008534308619246862,0.004384289507927828,0.0015227357158774373,0.006963721577446984
832,0.0012896915097493035,0.007067759231569556,0.0008520758493723849,0.004381611887263579,0.0015210744498607243,0.006958595213841588
833,0.0012938245403899722,0.007082140096306987,0.0008553451422594141,0.00439229177246273,0.0015255876894150417,0.006973454842698414
834,0.0012933344136490251,0.007072575459252067,0.0008556399163179916,0.004388285128038298,0.0015249178314763233,0.006964739650660625
835,0.0012913033161559887,0.0070624623240247335,0.0008548362105997212,0.004383850991440693,0.0015230594791086351,0.006955415293336414
836,0.0012896723913649025,0.007052597613616752,0.0008543311101813111,0.004378459044491302,0.0015217458300835654,0.006944771355213646
837,0.0012899949456824512,0.007054155722726624,0.0008549806290097629,0.004379112976541364,0.0015225194777158772,0.006944256184654265
838,0.0012934583495821728,0.0070611661696612605,0.0008577603472803348,0.004382695069264544,0.0015259580529247909,0.0069486817660036415
839,0.001291716025069638,0.0070492413529796355,0.0008569720739191076,0.004376199991617475,0.0015239967311977715,0.006935976631760158
